fiscal_year	OCO_GF	productorservicecode	ProductOrServiceCode1L	IsRnDdefenseSystem	CFTE_Rate_1year	CFTE_Factor_1year	CFTE_Factor_1yearP4	CFTE_Factor_1yearP4avg	CFTE_Factor_1yearP1	CFTE_Factor_1yearP1avg
2006	GF	AG81	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AG91	A	0	389196.319279124	2.59622945E-06	NULL	2.59622945E-06	NULL	4.0214881E-06
2006	GF	AG92	A	0	289604.8756	3.4529805E-06	NULL	3.4529805E-06	NULL	4.0214881E-06
2006	GF	AG93	A	0	616308.040826692	2.96283053333333E-06	NULL	2.96283053333333E-06	NULL	4.0214881E-06
2006	GF	AG94	A	0	386599.511278412	2.60594025E-06	NULL	2.60594025E-06	NULL	4.0214881E-06
2006	GF	AJ13	A	0	246435.920499772	4.05785E-06	NULL	4.05785E-06	NULL	4.0214881E-06
2006	GF	AJ14	A	0	231606.221484397	4.450509425E-06	NULL	4.450509425E-06	NULL	4.0214881E-06
2006	GF	AJ31	A	0	360719.987077392	4.73943665E-06	NULL	4.73943665E-06	NULL	4.0214881E-06
2006	GF	AJ44	A	0	233678.165015822	4.61780816E-06	NULL	4.61780816E-06	NULL	4.0214881E-06
2006	GF	AJ91	A	0	214535.965478608	4.94018235E-06	NULL	4.94018235E-06	NULL	4.0214881E-06
2006	GF	AN45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AN51	A	0	170435.714285714	5.8673149E-06	NULL	5.8673149E-06	NULL	4.0214881E-06
2006	GF	AN57	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AN61	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AP63	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AQ97	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AR21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AR65	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AR73	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AR75	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AS13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AS24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AS41	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AT44	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AT82	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AT92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AV25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	OCO	AA31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AA92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AB17	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AC22	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2006	OCO	AC47	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2006	OCO	AC57	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2006	OCO	AD27	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AD42	A	0	352908.237623762	2.8335978E-06	NULL	2.8335978E-06	NULL	4.0827012E-06
2006	OCO	AD57	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AD62	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AD93	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AE23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AE32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AE13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AE35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AG12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AG32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AG93	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AH32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AJ32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AJ33	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AJ71	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AM11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AN12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AN17	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AN31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AN41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AN75	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AP22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AP91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AQ93	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AR33	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AR41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AR43	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AR91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AS13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AT61	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AT91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	AT97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2003	OCO	C118	C	0	84417.9998736098	1.301490014E-05	NULL	NULL	NULL	1.301490014E-05
2004	GF	AA94	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AB22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AB42	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AB93	A	0	269996.423467132	3.766973E-06	NULL	3.766973E-06	NULL	4.0214881E-06
2004	GF	AC15	A	1	384743.070242127	3.615925075E-06	NULL	3.615925075E-06	NULL	4.23285216E-06
2004	GF	AC33	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
2004	GF	AC42	A	1	335752.255886389	3.264645325E-06	NULL	3.264645325E-06	NULL	4.23285216E-06
2004	GF	AC52	A	1	224516.963684192	5.1544768E-06	NULL	5.1544768E-06	NULL	4.23285216E-06
2004	GF	AC67	A	1	363315.538007249	2.778424525E-06	NULL	2.778424525E-06	NULL	4.23285216E-06
2004	GF	AC93	A	1	146861.845800108	7.720414025E-06	NULL	7.720414025E-06	NULL	4.23285216E-06
2004	GF	AD51	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AD63	A	0	299705.862419519	3.3366047E-06	NULL	3.3366047E-06	NULL	4.0214881E-06
2004	GF	AE11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AE23	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AE34	A	0	393700.864731198	2.942166525E-06	NULL	2.942166525E-06	NULL	4.0214881E-06
2004	GF	AE92	A	0	315039.364640884	3.1742065E-06	NULL	3.1742065E-06	NULL	4.0214881E-06
2004	GF	AF14	A	0	135665.3086	7.3710812E-06	NULL	7.3710812E-06	NULL	4.0214881E-06
2004	GF	AG11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AG95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AH25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AH33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AJ24	A	0	251585.200644566	4.201995475E-06	NULL	4.201995475E-06	NULL	4.0214881E-06
2004	GF	AJ32	A	0	190766.882869134	5.242E-06	NULL	5.242E-06	NULL	4.0214881E-06
2004	GF	AJ33	A	0	433127.167630058	2.3087908E-06	NULL	2.3087908E-06	NULL	4.0214881E-06
2004	GF	AL94	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AN42	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AN74	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AN93	A	0	192884.456453628	5.5234709E-06	NULL	5.5234709E-06	NULL	4.0214881E-06
2004	GF	AP54	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AP64	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AP92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AQ92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AQ95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AR24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AR31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AR55	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AR93	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AS22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AS45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AT11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AT34	A	0	157477.834994724	6.3501E-06	NULL	6.3501E-06	NULL	4.0214881E-06
2004	GF	AT67	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AT93	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	GF	AU17	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2004	OCO	AA11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AA95	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AB94	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AC17	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2004	OCO	AC37	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2004	OCO	AC55	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2004	OCO	AC61	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2004	OCO	AC95	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2004	OCO	AC97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AD22	A	0	368405.328948829	5.836828625E-06	NULL	5.836828625E-06	NULL	4.0827012E-06
2004	OCO	AD61	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AD97	A	0	103208.233079756	1.109700055E-05	NULL	1.109700055E-05	NULL	4.0827012E-06
2004	OCO	AG23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AG32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AG47	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AH32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AH42	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AJ14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2004	OCO	AJ24	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AD23	A	0	188265.863659438	5.3866159E-06	NULL	5.3866159E-06	NULL	4.0827012E-06
2006	OCO	AD24	A	0	372110.025965019	3.58837336666667E-06	NULL	3.58837336666667E-06	NULL	4.0827012E-06
2006	OCO	AD51	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AE11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AE14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AE24	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AE92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AG52	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AG84	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AG92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AH12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AH25	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AH41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AJ23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AJ34	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AJ65	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AL14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AN43	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AN52	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AN55	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AN95	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AP51	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AP92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AQ95	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR34	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR45	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR47	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR57	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR64	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR74	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AR93	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AS14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AS91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AT22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AZ11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	GF	AA12	A	0	424820.987361769	2.3539327E-06	NULL	2.3539327E-06	NULL	4.0214881E-06
2007	GF	AA24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AA25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AA34	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AB21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AB41	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AB44	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AC25	A	1	444081.966668219	2.378283175E-06	NULL	2.378283175E-06	NULL	4.23285216E-06
2007	GF	AC92	A	1	183528.51273225	6.31890286666667E-06	NULL	6.31890286666667E-06	NULL	4.23285216E-06
2007	GF	AC95	A	1	149212.17129788	8.12696255E-06	NULL	8.12696255E-06	NULL	4.23285216E-06
2007	GF	AD91	A	0	319393.184013256	3.32408306E-06	NULL	3.32408306E-06	NULL	4.0214881E-06
2007	GF	AD93	A	0	262365.677987986	3.941251975E-06	NULL	3.941251975E-06	NULL	4.0214881E-06
2007	GF	AE21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AE91	A	0	165634.213403121	6.0374E-06	NULL	6.0374E-06	NULL	4.0214881E-06
2007	GF	AG10	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AG51	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AG67	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AG81	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AG92	A	0	289604.8756	3.4529805E-06	NULL	3.4529805E-06	NULL	4.0214881E-06
2007	GF	AH95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AJ13	A	0	246435.920499772	4.05785E-06	NULL	4.05785E-06	NULL	4.0214881E-06
2007	GF	AJ21	A	0	234598.601792333	4.2626E-06	NULL	4.2626E-06	NULL	4.0214881E-06
2007	GF	AK15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AL12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AL23	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AN77	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AN85	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AP52	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AP72	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AR14	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AR21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AS12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AS21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AS24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AS27	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AS34	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AS41	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AT17	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AT41	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AV25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AV63	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	GF	AV95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2007	OCO	AA94	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AB14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AB33	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AC15	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2007	OCO	AC47	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2007	OCO	AC57	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2007	OCO	AC63	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2007	OCO	AD15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AD21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AD27	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AD41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2007	OCO	AD42	A	0	352908.237623762	2.8335978E-06	NULL	2.8335978E-06	NULL	4.0827012E-06
2007	OCO	AE14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	GF	AC94	A	1	373391.978372064	2.77296E-06	NULL	2.77296E-06	NULL	4.23285216E-06
2006	GF	AD24	A	0	330470.622835554	3.27119312E-06	NULL	3.27119312E-06	NULL	4.0214881E-06
2006	GF	AD43	A	0	157799.77392475	7.52656456666667E-06	NULL	7.52656456666667E-06	NULL	4.0214881E-06
2006	GF	AD55	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AD94	A	0	301554.489783158	3.46856986666667E-06	NULL	3.46856986666667E-06	NULL	4.0214881E-06
2006	GF	AE24	A	0	229181.558191907	6.1940318E-06	NULL	6.1940318E-06	NULL	4.0214881E-06
2006	GF	AE35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AG33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AG84	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AH32	A	0	248643.522883398	4.2332772E-06	NULL	4.2332772E-06	NULL	4.0214881E-06
2006	GF	AH92	A	0	311890.367263828	3.2064086E-06	NULL	3.2064086E-06	NULL	4.0214881E-06
2006	GF	AH95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AJ94	A	0	290680.163151593	3.565782575E-06	NULL	3.565782575E-06	NULL	4.0214881E-06
2006	GF	AL11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AL15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AL24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AL27	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AN12	A	0	152469.64608293	7.4416682E-06	NULL	7.4416682E-06	NULL	4.0214881E-06
2006	GF	AN41	A	0	176926.027317356	5.80774446666667E-06	NULL	5.80774446666667E-06	NULL	4.0214881E-06
2006	GF	AN73	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AN74	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AN81	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AN97	A	0	188037.231370929	8.1921167E-06	NULL	8.1921167E-06	NULL	4.0214881E-06
2006	GF	AP71	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AP92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AQ11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AR54	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AR93	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AS11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AS22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AS43	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AT11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AT81	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AV15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AV65	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AZ15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2006	GF	AZ17	A	0	231221.676865678	4.3263733E-06	NULL	4.3263733E-06	NULL	4.0214881E-06
2006	GF	M182	M	0	102181.880394722	9.97083108E-06	NULL	NULL	NULL	9.97083108E-06
2006	OCO	AB27	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AB37	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AB43	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2006	OCO	AC21	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
