"","Fiscal_year","ContractingOfficeCode","obligatedAmount","numberOfContracts","office_naics_hhi_obl","office_naics_hhi_k"
"34347",2012,"00644",16825689.17,1245,1364.1382568904,2533.38494540411
"34348",2012,"00644P",527138.6899,4,9770.43618681235,6250
"34349",2012,"00646",152017808.4074,3538,598.251813370036,985.162785629398
"34350",2012,"00648",1428117.876,14,5610.27716041142,4183.67346938776
"34351",2012,"00649",817515.7992,63,1209.55278114957,1378.18090199043
"34352",2012,"00649P",693681.1644,17,2356.36551291071,2871.9723183391
"34353",2012,"00650",2715477.0663,28,4233.98578765665,1683.67346938775
"34354",2012,"00652",12503445.7444,140,8042.85161058302,2648.97959183673
"34355",2012,"00652P",1564837.1903,164,3624.32143868012,3219.06603212374
"34356",2012,"00653",-69914.3438,3,10000,3333.33333333333
"34357",2012,"00654",5690867.8665,379,3219.67372609254,3300.24157448082
"34358",2012,"00654P",3763.4199,1,10000,10000
"34359",2012,"00655",31679336.7812,455,2238.53462075347,500.857384373868
"34360",2012,"00655P",254980.0712,37,6000.00540954522,6508.40029218407
"34361",2012,"00656",30737660.3053,631,1722.53404281972,691.102343022044
"34362",2012,"00658",510233.8332,82,3951.44989141287,3905.41344437835
"34363",2012,"00659",1405841.9849,164,6478.28860049737,8951.51695419393
"34364",2012,"00660",21650130.639,1070,1131.61619533842,2346.87745654642
"34365",2012,"00662",12167395.6832,1249,3650.69706592133,3517.7733860427
"34366",2012,"00663",402619.4453,4,3776.5127552972,2500
"34367",2012,"00666",239552.1071,11,3270.34518052348,1570.2479338843
"34368",2012,"00667",25343462.1839,433,1078.78869279786,448.399639445514
"34369",2012,"00668",362026.8503,6,10000,5000
"34370",2012,"00671",52394862.954,2076,681.709062648729,1102.64199345859
"34371",2012,"00672",43930015.9078,1256,608.909053095308,1334.37208406021
"34372",2012,"00673",75434366.4523,2866,735.452709995386,2016.69694846186
"34373",2012,"00674",71569123.8709,457,1326.04137171506,289.826621147336
"34374",2012,"00675",68040916.0089,1303,878.011476356462,1084.92180215796
"34375",2012,"00678",11017603.6447,307,902.15965650051,1659.96456195822
"34376",2012,"00678P",519371.044,4,9282.32079091014,3750
"34377",2012,"00679",3854451.3259,107,1838.76689835433,2825.57428596384
"34378",2012,"00679P",559921.6787,75,2246.59901904483,2323.55555555556
"34379",2012,"00688",67985515.6224,1192,1143.41911175423,575.73420116211
"34380",2012,"00689",2081748.3199,50,1153.45876133515,664
"34381",2012,"00692",-3406.96,1,NA,10000
"34382",2012,"00693",51879695.3204,1095,771.577921997838,667.033631492254
"34383",2012,"0069D",550920230.7994,6723,676.843769025916,453.207655463055
"34384",2012,"00702",1040785.0938,11,4428.02628461847,1900.82644628099
"34385",2012,"00730",25289573.1537,228,1628.87709574985,630.57863958141
"34386",2012,"00740",1415457.9483,66,1695.09040488516,1046.83195592287
"34387",2012,"00741",88813780.8679,478,1228.98686207224,655.538243378092
"34388",2012,"00742",12646956.6267,98,3190.14607982219,1928.3631820075
"34389",2012,"00756",3892675.127,265,3019.61405229708,3551.01459594162
"34390",2012,"00756P",939255.5569,20,4155.78884345623,3400
"34391",2012,"00757",15014005.6499,374,765.515992339709,336.58383139352
"34392",2012,"00757P",749716.7245,30,9913.94088444397,9355.55555555556
"34393",2012,"00760",6536493.2531,364,1569.24639303444,1641.10614660065
"34394",2012,"00761",8997.48,2,5000.44644753117,5000
"34395",2012,"00762",1463059.616,130,1185.71813534822,1315.97633136095
"34396",2012,"00763",5998851.1037,240,1556.93847832326,1666.66666666667
"34397",2012,"00764",2715934360.3418,465,4989.65581458863,1431.14810960805
"34398",2012,"00765",4905709.8853,222,2588.26371586745,3294.37545653762
"34399",2012,"00766",10199264.8709,431,1894.48717111854,1360.18862947551
"34400",2012,"00770",0,1,NA,10000
"34401",2012,"00776",104238068.3584,450,1617.9133567461,1040.79012345679
"34402",2012,"00777",37166683.391,787,1392.93118284222,1800.78434664957
"34403",2012,"00786",119554797.5202,1579,1317.70698113516,381.411183275103
"34404",2012,"00791",348236294.8655,1692,4731.59465656665,1369.27216940798
"34405",2012,"00796",0,1,NA,10000
"34406",2012,"00797",614445950.1061,3464,1609.85789395025,1957.8781955208
"34407",2012,"00NAF",283135044.4298,116,2260.48576378556,4738.4066587396
"34408",2012,"0109",3428373.8087,108,2019.12773809263,644.718792866941
"34409",2012,"0112",3398065.5456,133,2005.99122201172,677.822375487591
"34410",2012,"0116",12046048.0548,216,1981.73383814612,472.393689986283
"34411",2012,"0120",3835051.3737,193,1477.12303319243,842.170259604285
"34412",2012,"0186",85716.9899,167,1283.86538508769,2229.9114346158
"34413",2012,"0202",115408.1707,21,931.538196866947,839.002267573696
"34414",2012,"0207",19959,3,5338.21627788542,5555.55555555555
"34415",2012,"0208",111426.8692,17,1046.26968221714,795.847750865052
"34416",2012,"024B",462357835.2223,631,4881.49449026961,1903.57669384997
"34417",2012,"0252",4511.9399,1,10000,10000
"34418",2012,"0261",28859002.2947,529,2171.60359282307,373.533542261498
"34419",2012,"0267",97636.8405,11,4609.67990408309,3057.85123966942
"34420",2012,"0276",-4614,5,NA,5200
"34421",2012,"0281",1487240.1274,191,1186.79840692919,1242.01639209451
"34422",2012,"0295",7036.49,3,9757.18889366633,5555.55555555555
"34423",2012,"02L3",1118.6499,6,4066.67613960404,2777.77777777778
"34424",2012,"02NV",7747605.4041,415,954.522263078468,811.438525185078
"34425",2012,"02RB",368559.0907,65,2082.21058150378,2373.96449704142
"34426",2012,"02RC",13327538.7592,685,1959.06290458466,2482.66822952741
"34427",2012,"0300",0,11,NA,10000
"34428",2012,"0313",166176.6599,19,1595.34430408265,1246.53739612188
"34429",2012,"0343",23354243.5843,825,5995.35505180531,5639.83103764922
"34430",2012,"0353",1375177.8863,33,2743.10611433075,2011.01928374656
"34431",2012,"0355",247349.34,29,1143.14011154387,1272.29488703924
"34432",2012,"0356",2242492.8098,143,1322.25030662068,904.200694410485
"34433",2012,"0398",4610478.3022,117,1441.88311947576,1220.68814376507
"34434",2012,"03H6",2586863.0827,156,2878.88135562361,2398.91518737673
"34435",2012,"03J1",32137.4,15,2929.49736883387,3866.66666666667
"34436",2012,"03K0",-112215.7514,41,3940.87203671564,1052.94467578822
"34437",2012,"03L7",0,1,NA,10000
"34438",2012,"03R6",15379189.0537,899,999.030483177392,1590.60679212226
"34439",2012,"0415",638340.2027,55,2452.46389121074,1226.44628099174
"34440",2012,"046W",8664932.7542,406,769.65775759671,461.428328763134
"34441",2012,"0489",91635.5146,50,9086.69815954127,1312
"34442",2012,"0496",202227.11,225,2490.70508083511,4620.83950617284
"34443",2012,"04GG",4440853.3897,277,628.968174775111,387.728238345345
"34444",2012,"04H1",7116053.7372,351,9346.4362043727,7876.47827533867
"34445",2012,"04KK",2600525.881,74,4872.74594446555,4185.53688823959
"34446",2012,"04M3",2795137.0132,173,1237.90644265637,538.273914932006
"34447",2012,"04N0",3249676.4366,122,2195.31131352321,733.673743617307
"34448",2012,"04N7",5601127.3105,230,1743.24175326226,1460.86956521739
"34449",2012,"04P5",2234764.6918,86,4874.62557812841,1687.39859383451
"34450",2012,"04R3",5243037.6366,145,2733.35568946204,2076.09988109394
"34451",2012,"04R4",3410868.6753,285,3939.49856433668,2987.87319175131
"34452",2012,"04T0",4414049.6662,226,3592.54313925681,914.323752838907
"34453",2012,"04T1",2832606.3184,202,1609.02267946749,866.091559651015
"34454",2012,"04T8",615348.0914,72,4640.07681654992,2006.17283950617
"34455",2012,"04TT",721473.6474,101,4599.62856510247,3041.85864130968
"34456",2012,"04U3",1293104.3205,50,3548.31845565486,856
"34457",2012,"0521",133023.3399,23,1533.82803318813,1115.31190926276
"34458",2012,"0536",171861.7238,14,2324.73626519169,1428.57142857143
"34459",2012,"0540",225082.7103,26,1535.97678675467,946.745562130178
"34460",2012,"05G0",48592.5,2,5004.10602817727,5000
"34461",2012,"05G1",2696661.9987,118,2000.40336975903,2296.75380637748
"34462",2012,"05G2",4892515.3402,220,3457.9755236852,1480.1652892562
"34463",2012,"05GG",3929464.9867,149,1499.83187980091,1153.55164181794
"34464",2012,"05H7",948197.3296,61,1684.97974782307,1314.16285944639
"34465",2012,"05K3",4043758.7737,155,1453.34572579477,978.563995837669
"34466",2012,"05M6",1944380.4596,138,2031.45522135425,707.834488552825
"34467",2012,"0776E",118641615.1533,355,1284.72843660709,1427.41519539774
"34468",2012,"0E02",904180.3982,135,2186.76117662205,1658.71056241427
"34469",2012,"0E05",276520.3418,34,5865.83713104353,1591.6955017301
"34470",2012,"1000",1774696.3292,34,2107.52389135069,536.332179930796
"34471",2012,"10000",286231577.5275,788,4767.30860754451,1090.01777938107
"34472",2012,"10020",111101.561,12,1386.5541852,1111.11111111111
"34473",2012,"10101",7039307.7927,663,782.702435102509,669.269215982019
"34474",2012,"10202",7396961.3228,487,930.019339298237,701.735892970835
"34475",2012,"10303",7084968.6781,541,657.073086246255,974.678916636201
"34476",2012,"10611",53449575.3536,1188,1071.71469107876,422.136630049088
"34477",2012,"10703",7334582.017,388,826.923810446767,1040.4931448613
"34478",2012,"10907",32495394.5748,504,3224.02153367633,524.92756361804
"34479",2012,"1100",-139197.9895,6,10000,2222.22222222222
"34480",2012,"11000",16227193.2176,2232,2543.57792896159,1206.28107295641
"34481",2012,"11003",4040244.2276,216,911.160539663694,724.022633744856
"34482",2012,"1106",104397.6201,11,3835.57885988158,1239.6694214876
"34483",2012,"11103",7092288.8699,546,1854.6869102212,1582.87378067598
"34484",2012,"11301",7296174.5226,287,2288.33426547508,858.454030035572
"34485",2012,"11411",16656427.799,715,1110.27081888078,621.976624773828
"34486",2012,"11704",6929258.7768,426,1086.90070421783,482.157420264939
"34487",2012,"11804",8810671.5486,512,676.741918867092,595.016479492188
"34488",2012,"11903",8553032.2349,493,1167.78529674935,928.495900003703
"34489",2012,"12000",90696349.6847,3032,555.471315172473,102.018661106509
"34490",2012,"12004",6426575.1105,448,836.192534897584,961.714764030612
"34491",2012,"12100",461369.291,16,5819.08311980357,1015.625
"34492",2012,"12104",18372885.5901,744,1380.97343971039,526.795005202914
"34493",2012,"1218",131874.291,17,1734.45917274203,1487.8892733564
"34494",2012,"12200",4349238.3586,21,8161.95436320671,3741.49659863946
"34495",2012,"12203",6326346.2535,293,740.371190630745,627.96305140421
"34496",2012,"12300",2038636.018,6,6345.39919858283,1666.66666666667
"34497",2012,"12400",2649826.014,20,2201.22131048762,1700
"34498",2012,"13",25036663.6132,266,1730.09297709472,373.395895754424
"34499",2012,"1320",994959.484,48,3170.42273247072,1067.70833333333
"34500",2012,"1428",107727.5508,11,3736.94276428854,3553.71900826446
"34501",2012,"1430",28000,4,10000,10000
"34502",2012,"1484",428862.2494,69,748.569915258937,426.381012392355
"34503",2012,"150",4334614.8698,33,7734.27561750207,633.608815426997
"34504",2012,"1535",63831.6798,23,2082.94578296313,1342.1550094518
"34505",2012,"1630",10747,1,10000,10000
"34506",2012,"1644",299633.9913,70,2691.04952018949,1314.28571428571
"34507",2012,"1681",847847.5419,78,1588.99370067039,930.309007232084
"34508",2012,"17171",18839595.0772,285,1564.44974877993,595.506309633734
"34509",2012,"1B01",120750.6,199,9373.93902988722,9506.07307896265
"34510",2012,"20000",199209507.1125,1502,1307.7978811913,1232.53327565022
"34511",2012,"20020",612817.9188,73,746.776104103755,433.477200225183
"34512",2012,"20104",28016205.2272,1858,977.80694426124,1250.01013856816
"34513",2012,"2022",7601756,3,10000,5555.55555555555
"34514",2012,"20302",7815125.1948,495,1398.57893528212,1767.86042240588
"34515",2012,"20403",7633313.236,464,1349.6567539713,1640.34631391201
"34516",2012,"20507",24083953.335,690,1559.88446203568,391.556395715186
"34517",2012,"20704",18179125.3657,802,1317.81530763123,1375.98646774585
"34518",2012,"20802",4101844.7782,380,639.881260929028,921.606648199446
"34519",2012,"20903",3420230.2925,313,1291.05267582459,755.03475589217
"34520",2012,"211",298688.5195,49,1275.93883182607,728.862973760933
"34521",2012,"21103",8289579.431,791,817.77448804928,669.142901894096
"34522",2012,"21203",5555944.9515,337,1677.543983406,854.018262025729
"34523",2012,"21303",8062487.4095,1289,1113.82666845714,4047.9957821779
"34524",2012,"21451",52215258.475,2126,1268.3828357103,786.366705635287
"34525",2012,"21452",11926.3802,4,3983.86652090169,2500
"34526",2012,"21453",259787.8001,4,9458.31545080733,5000
"34527",2012,"21454",6317994.3822,415,956.923496602546,918.856147481492
"34528",2012,"21504",10438536.4597,618,1355.81025855312,777.117960641384
"34529",2012,"21602",15359750.2391,1658,1101.06993432389,1844.06198116818
"34530",2012,"21803",8828700.7961,300,410.376835672092,147.555555555556
"34531",2012,"21J2",216272.1499,56,2982.82748364098,2971.9387755102
"34532",2012,"231E",119175.5,335,5826.6800536781,7874.09222543997
"34533",2012,"2328",335709.6068,32,895.364790788142,996.09375
"34534",2012,"2349",292561.4203,31,2819.61633039092,3069.71904266389
"34535",2012,"24000",11265,3,10000,3333.33333333333
"34536",2012,"2415",582711.2796,43,1088.55636186381,773.391022174148
"34537",2012,"242K",187818.6296,429,3803.93683737019,9047.71219456534
"34538",2012,"24H8",5911379.0434,227,2640.95251626616,1323.72062333831
"34539",2012,"26230",99932021.4881,1846,796.668569501703,389.416254171416
"34540",2012,"285X00",2635460.9845,6,4798.95102470047,2222.22222222222
"34541",2012,"29000",1131158398.9736,2670,5585.32917330415,2573.58077683794
"34542",2012,"2B29",203912.9295,27,2562.33216339809,1412.89437585734
"34543",2012,"2C31",1313659.4155,339,6150.487744254,3121.01356584088
"34544",2012,"2D37",743483.6535,73,2170.4366338632,1555.63895665228
"34545",2012,"30000",38923135.495,1193,279.733223663982,157.857128302918
"34546",2012,"30020",2311553.1742,93,2803.99905771743,667.129147878367
"34547",2012,"30103",10816129.0054,722,808.587680914992,577.113435286715
"34548",2012,"30211",48486227.1749,926,1944.21901488761,1151.63573091259
"34549",2012,"30303",8466139.2423,553,929.08978665046,964.948709815604
"34550",2012,"30503",9249804.1769,381,1418.71506924032,1182.34236468473
"34551",2012,"30605",7495067.7496,486,1666.75809986131,781.469626920016
"34552",2012,"30703",8134037.6424,443,898.180209487405,747.468776910965
"34553",2012,"30803",4834056.4052,644,852.563102624447,851.722541568612
"34554",2012,"30902",10082883.9091,596,1756.82120140563,1520.76483041304
"34555",2012,"31000",2881009.585,41,3119.12376719238,553.242117787031
"34556",2012,"31005",6741810.0711,862,1097.73985238979,2050.10739606268
"34557",2012,"31101",1959139.1476,180,812.928599458316,1045.67901234568
"34558",2012,"31201",2437184.0515,172,3519.47002102019,1021.49810708491
"34559",2012,"31303",5992610.376,580,744.394097580176,1240.72532699168
"34560",2012,"31402",7127093.172,380,1553.03970609051,1096.53739612188
"34561",2012,"3142",339848339.0927,917,1100.82860617664,1111.88278119942
"34562",2012,"3143",50786028.8368,466,913.807566086282,249.498056696568
"34563",2012,"3144",108418226.0474,733,2338.64264537041,1338.14390393252
"34564",2012,"3148",198377.0704,25,1326.17125031051,1264
"34565",2012,"3151",63295633.939,417,2408.11239274721,340.389558856512
"34566",2012,"31511",15781012.7925,711,661.830221751073,558.770060986586
"34567",2012,"31603",9780792.4455,518,1482.28117166161,1102.10044572979
"34568",2012,"317",209229.6204,174,2306.97904094861,4147.17928392126
"34569",2012,"31703",6617358.5881,299,1327.63527742236,523.81964407557
"34570",2012,"31803",2885828.1694,137,639.871287830777,337.258244978422
"34571",2012,"3187",72609557.7351,707,2059.79330019229,2674.02755632201
"34572",2012,"3198",106054442.3788,374,2608.29491092111,1126.71223083302
"34573",2012,"31ME",66545962.3629,192,1435.32573255904,482.855902777778
"34574",2012,"32000",3000,1,10000,10000
"34575",2012,"325",1885672.6308,94,807.922725575613,518.334087822544
"34576",2012,"32KW",44623679.4094,1100,1267.99286157484,650.363636363636
"34577",2012,"32SB",30069979.1953,692,871.661031873497,437.911390290354
"34578",2012,"32SC",32644907.2787,612,933.276157444951,452.710495963091
"34579",2012,"32SD",33787420.7286,918,628.666776201562,626.966836117163
"34580",2012,"32V3",308498.14,34,854.182279301979,830.449826989619
"34581",2012,"33000",11271712.6045,933,8332.54372462134,8981.12440249102
"34582",2012,"3304",23268.48,55,8988.30713084973,9642.97520661157
"34583",2012,"3333",80648,22,5853.56890299082,5661.15702479339
"34584",2012,"3383",15378.4902,2,5269.69971611952,5000
"34585",2012,"3395",2461322.3157,183,675.001847732871,453.581773119532
"34586",2012,"33A4",422761.3927,61,2656.56180845614,1529.15882827197
"34587",2012,"33A7",1729126.4893,102,5477.52598101191,1797.38562091503
"34588",2012,"33GX",1173547.9275,100,6193.50092477601,3730
"34589",2012,"34000",3989497.6255,449,7623.6221575895,8920.04503945913
"34590",2012,"3406",13600,11,10000,10000
"34591",2012,"3434",1109093.0363,90,1172.32232595109,790.123456790124
"34592",2012,"349B",921200.7623,78,729.454668023818,624.589086127548
"34593",2012,"35000",489112023.5618,346,9353.69533098392,369.374185572522
"34594",2012,"3516",206287.1303,133,6342.97565007483,4831.81638306292
"34595",2012,"3604",1825798.1861,168,1164.0507528584,417.375283446712
"34596",2012,"3615",79111.6484,2,10000,10000
"34597",2012,"3A75",6069021.0492,224,2572.12654463237,507.015306122449
"34598",2012,"3A94",67313072.1315,578,1287.20568057927,436.53691885873
"34599",2012,"3B19",630372.9736,45,2446.84197116894,1367.9012345679
"34600",2012,"3D47",1828510.212,44,4324.57401516247,619.834710743802
"34601",2012,"3J14",493512708.3285,323,8208.48019634604,8001.70614114963
"34602",2012,"3J15",377440560.9166,402,9186.19086171963,6863.32021484617
"34603",2012,"3J16",537328924.6081,709,5137.43535353148,4941.56333738494
"34604",2012,"3J19",4951748.2527,219,673.228058114199,489.772940514168
"34605",2012,"3JL0",2118003.5969,182,1872.8137225719,1678.5412389808
"34606",2012,"3K01",3200,1,10000,10000
"34607",2012,"3K06",25775763.3604,378,1453.90393644508,273.928501441729
"34608",2012,"3K09",230444.759,22,7119.43861775885,7520.66115702479
"34609",2012,"3K15",2434151.49,59,4076.62818939931,1835.67940247055
"34610",2012,"40000",49784166.6682,1269,488.856724752,151.599548175844
"34611",2012,"40020",7881939.7793,138,8726.14072296554,4930.68683049779
"34612",2012,"40105",1589662.0572,183,1138.78735651999,1437.7855415211
"34613",2012,"40201",6254788.1876,308,2740.14247901385,657.572946533985
"34614",2012,"40303",5335125.8283,456,705.513629367728,804.863034779932
"34615",2012,"40604",25905.8203,3,5306.32798683954,3333.33333333333
"34616",2012,"40606",24843034.3526,1038,801.24338306372,438.24087377163
"34617",2012,"40703",7741154.5705,527,1614.89484125177,525.944355828884
"34618",2012,"40803",8647343.6171,599,838.90698276033,527.618373415905
"34619",2012,"40904",9657061.4235,794,1036.69127962161,898.869988388988
"34620",2012,"41003",4907141.6853,359,702.929197058021,654.945259580543
"34621",2012,"4101",1273872.1097,87,3207.12549990806,1211.52067644339
"34622",2012,"41103",6108723.3951,843,2042.73162750628,1954.70619110137
"34623",2012,"41207",19508493.4174,728,2501.72950585954,906.631143581693
"34624",2012,"41302",6249873.8727,596,1039.05456978939,682.514301157606
"34625",2012,"41407",31210964.6884,1296,2903.14775957546,1260.37141822893
"34626",2012,"4146",3917492.9761,166,1251.34519909128,1321.67223109305
"34627",2012,"41502",6068125.8812,645,983.482157342787,707.673817679226
"34628",2012,"41601",3663458.6956,352,1317.2353266847,963.972107438017
"34629",2012,"41702",8773663.106,453,838.907938305424,551.09668679249
"34630",2012,"41804",19969170.7381,736,1595.34966769291,405.578036389414
"34631",2012,"41M9",58046.8203,11,1753.72316425396,1404.95867768595
"34632",2012,"42000",63813.3501,4,3907.1857936668,2500
"34633",2012,"4216",806046.7223,69,3219.39002864625,1014.49275362319
"34634",2012,"421E",850451.4599,454,4127.78150195267,6436.47266587747
"34635",2012,"4225",236406.3986,23,2786.24323158931,2060.49149338374
"34636",2012,"4232",1883852.8804,177,1341.30255706229,1008.33093938523
"34637",2012,"4283",5881464.6585,204,2002.21861921848,1008.26605151865
"34638",2012,"4310",1258204.6544,23,2661.04329946672,1266.54064272212
"34639",2012,"4355",41506.52,3,4547.22479525589,3333.33333333333
"34640",2012,"435H",2574790.9061,250,1015.29538540458,1154.56
"34641",2012,"436",2717290.1003,102,1022.01614322787,953.479430988082
"34642",2012,"4384",353589.6392,12,7058.93573393182,2083.33333333333
"34643",2012,"4389",1994859.5608,134,861.803760681999,417.687680997995
"34644",2012,"43N9",9974666.3918,65,9779.92200185149,4849.70414201183
"34645",2012,"43XU",61975.55,11,1837.37621431226,2066.11570247934
"34646",2012,"43YK",600277.6333,46,5667.36841455994,6947.06994328922
"34647",2012,"43ZP",2460008.4188,136,1338.08068295896,475.778546712803
"34648",2012,"4419",-171103.8107,18,8408.74702852087,925.925925925926
"34649",2012,"4423",2444848.5831,55,3501.57240508908,1867.76859504132
"34650",2012,"4431",1178976.7837,102,1502.00062565476,997.693194925029
"34651",2012,"4463",151656.5298,14,1817.5719953172,1020.40816326531
"34652",2012,"447U",18938132.7974,1248,2218.25923950194,1532.68306213018
"34653",2012,"44U9",38036.3701,4,2826.51783872493,2500
"34654",2012,"44UK",12072.1602,3,5437.21744168712,5555.55555555555
"34655",2012,"45000",20000,1,10000,10000
"34656",2012,"4532",2325081.3504,42,4983.6360692601,668.934240362812
"34657",2012,"4547",28143.4002,7,4622.79212911152,5510.20408163265
"34658",2012,"4550",4608223.0312,245,1965.04365133915,1075.38525614327
"34659",2012,"4566",404207.009,60,702.666666070913,583.333333333333
"34660",2012,"4567",423026.5803,84,3579.32202565005,2930.83900226757
"34661",2012,"4568",4846285.3427,264,924.556261196198,361.570247933884
"34662",2012,"45LE",487629.3217,56,2298.85030763504,1275.51020408163
"34663",2012,"45ZE",625358.8478,72,903.611979150403,895.061728395062
"34664",2012,"4604",393496.9623,33,1430.97040015248,615.24334251607
"34665",2012,"4620",258130.0399,31,1597.19232934596,1300.72840790843
"34666",2012,"4639",703017.2016,72,1220.00942173258,1095.67901234568
"34667",2012,"4660",3824551.8996,163,3767.88311435733,3152.92257894539
"34668",2012,"4670",4015728.5011,223,4969.61843918423,5043.13378511533
"34669",2012,"471G",41250,14,10000,10000
"34670",2012,"473082",9795854.6407,11,3671.32676628025,1239.6694214876
"34671",2012,"4730AA",1037226.666,13,6316.65199378709,1597.63313609467
"34672",2012,"4740",8707980.7963,195,3719.90307081232,2954.63510848126
"34673",2012,"4741",3541406.4696,64,4169.54230677999,1718.75
"34674",2012,"4756",2938664.6081,210,1426.72723110821,830.839002267574
"34675",2012,"4763",134450.6204,19,2855.30810078242,2243.76731301939
"34676",2012,"4826",433127.0291,44,6197.98414035148,5092.97520661157
"34677",2012,"4870",6988033.6563,72,5449.63828533279,536.265432098765
"34678",2012,"4M55",585353.9886,99,943.423948223554,794.816855422916
"34679",2012,"50000",46545047.7641,1657,309.320708468218,130.726833619301
"34680",2012,"50020",618944.6182,61,1125.3720011019,1244.28916957807
"34681",2012,"50102",8325945.7482,376,1285.61671143635,1143.75848800362
"34682",2012,"50211",39474329.3179,823,3032.38651518196,752.440837465988
"34683",2012,"50302",6269781.4852,282,2505.97863926178,583.220159951713
"34684",2012,"50401",4994595.808,347,1277.19826750958,809.490984893156
"34685",2012,"50507",27713146.5761,455,2440.0355631109,465.692549209033
"34686",2012,"50640",107883474.2042,353,5283.65205278381,533.107560449085
"34687",2012,"50703",10601190.6909,431,1292.52846459832,436.743988242957
"34688",2012,"50802",21948.6599,4,10000,6250
"34689",2012,"50811",21854595.8034,952,1817.08244523866,729.115175481958
"34690",2012,"50903",20663262.7112,676,2295.9675975058,437.615979832639
"34691",2012,"51002",9351383.4216,457,1379.6127934593,1097.97030390378
"34692",2012,"5114",638662.3812,79,1652.11353985448,1046.30668162154
"34693",2012,"511K",35232.24,11,2695.46156336746,1074.38016528926
"34694",2012,"51306",17926589.8344,523,2775.52591678527,850.18407554592
"34695",2012,"51402",9452863.6535,455,2062.18653485051,620.649679990339
"34696",2012,"51502",21173034.8548,420,4533.80612971353,740.249433106576
"34697",2012,"5160",3650,1,10000,10000
"34698",2012,"51603",6254351.8009,459,843.937313241982,890.208419363873
"34699",2012,"5164",87805.98,180,2740.181221399,3505.55555555556
"34700",2012,"51705",4907243.9655,278,968.020154721751,1039.80125252316
"34701",2012,"51803",11205567.4028,604,778.310343218388,628.481206964607
"34702",2012,"518P",7108,1,10000,10000
"34703",2012,"51911",15842190.1972,702,1018.37846230948,958.880203894449
"34704",2012,"51A8",55632.6899,13,1376.37293461366,887.573964497041
"34705",2012,"51KN",182819,17,856.701428738316,657.439446366782
"34706",2012,"51LA",3028161.7715,197,2797.20133101969,1786.44128939164
"34707",2012,"5241",4200,8,10000,10000
"34708",2012,"52B1",5973675.1253,238,1437.82055009477,725.937433797048
"34709",2012,"52KJ",1411200.2094,106,1631.7131901624,1112.4955500178
"34710",2012,"52KY",558877.0161,50,1967.26580557569,2048
"34711",2012,"531A",1669571.9504,82,2311.84719999995,1177.87031528852
"34712",2012,"531H",0,1,NA,10000
"34713",2012,"531N",88242.8505,31,1727.75294603961,718.002081165453
"34714",2012,"5343",1203674.3401,376,4027.4448018653,2641.04232684473
"34715",2012,"54000",51243.9688,1,10000,10000
"34716",2012,"5405",808839.1232,66,2405.0788145816,1216.71258034894
"34717",2012,"5440",80671.7402,6,8075.97147697947,5000
"34718",2012,"5441",112453,29,5949.11361777114,5980.97502972652
"34719",2012,"546",549809.57,41,4294.42529684949,1255.20523497918
"34720",2012,"54A4",429333.6387,73,3824.95291792758,3180.70932632764
"34721",2012,"54A7",656267.7476,66,1805.3076510232,1345.27089072544
"34722",2012,"54B0",1309900.4577,131,1233.5569587672,747.625429753511
"34723",2012,"551",256834.0299,287,2652.07749392639,5990.23904624313
"34724",2012,"5588",553914.0377,70,666.882749502706,502.040816326531
"34725",2012,"55N9",952222.2879,58,1187.79077249529,725.326991676576
"34726",2012,"5615",749492.4595,139,1001.46838485196,961.13037627452
"34727",2012,"5670",676440.3318,561,2942.35823959996,2719.77402207034
"34728",2012,"5680",2593628.0927,125,1145.85771561887,466.56
"34729",2012,"5699",76822.0887,7,3125.58962876484,1836.73469387755
"34730",2012,"569R",4308422.0433,148,952.195267341935,828.159240321403
"34731",2012,"56A1",7225147.658,55,4300.07106624131,684.297520661157
"34732",2012,"56A2",952997.4393,141,802.390450204477,491.423972637191
"34733",2012,"5A12",1010043.7367,48,1463.9418875878,1736.11111111111
"34734",2012,"5C16",1451005.4258,81,2466.64283423784,1559.21353452218
"34735",2012,"5D21",1319229.9196,171,2711.04924270603,1619.30166546972
"34736",2012,"5E34",1830605.1545,114,2863.68972400506,1432.7485380117
"34737",2012,"5F48",3320547.0424,83,1959.86719790176,854.98620989984
"34738",2012,"60000",21919131.9033,1342,395.915701676745,240.10474390382
"34739",2012,"60020",8768120.028,40,2813.2477724917,912.5
"34740",2012,"60202",6453101.4757,406,930.740373158183,761.726807250843
"34741",2012,"60305",5289630.468,179,1915.78562229716,1480.29087731344
"34742",2012,"60400",45852939.6302,469,1274.85132767562,290.00595560122
"34743",2012,"60605",5041846.7928,397,1520.09776690299,917.016160244656
"34744",2012,"60611",14376709.844,214,681.157984651889,432.788889859376
"34745",2012,"60803",7087914.7571,619,1238.82811892929,1896.93105509172
"34746",2012,"60902",4940286.8596,356,1451.33721209277,506.880444388335
"34747",2012,"61000",0,1,NA,10000
"34748",2012,"61005",5080992.863,375,999.230186848978,2184.74666666667
"34749",2012,"61105",5171785.168,501,1392.2954265736,726.411448559966
"34750",2012,"6114",2038492.2622,215,1555.24740712088,2903.83991346674
"34751",2012,"61203",11374572.111,755,1058.11289402095,1123.6173852024
"34752",2012,"6125",1585358.5722,79,1357.4192488637,834.802115045666
"34753",2012,"61402",11380545.2146,583,1888.79677788249,1097.32883382516
