"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1Const","def6_ratio_lag1","US6_avg_sal_lag1Const","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"313312",2010,7832.77605295733,46183789.2655507,0.00898561095705803,35409.9766769373,1802035.45011432,5,6748877.46064692,23,485,659,"Textile and Fabric Finishing (Except Broadwoven Fabric) Mills",31,313,3133,"NA",NA,2009
"313312",2011,4444.09108599679,34113191.3332641,0.00898561095705803,35409.9766769373,197350.478601997,5,6748877.46064692,23,485,659,"Textile and Fabric Finishing (Except Broadwoven Fabric) Mills",31,313,3133,"NA",NA,2010
"313312",2012,1840.06944573507,13231219.0671842,0.00898561095705803,35409.9766769373,4170696.4898,5,6748877.46064692,23,485,659,"Textile and Fabric Finishing (Except Broadwoven Fabric) Mills",31,313,3133,"NA",NA,2011
"313312",2014,6673.64051492764,17039426.5160548,0.0134861964073718,37430.6137921204,427383.970715731,2,6748877.46064692,23,485,659,"Textile and Fabric Finishing (Except Broadwoven Fabric) Mills",31,313,3133,"NA",NA,2013
"314110",2008,747.038405677013,10899994.4860388,0.000713198111440044,38862.8340306109,806090.299744764,23,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2007
"314110",2009,1211.90243116194,10354466.3094387,0.000713198111440044,38862.8340306109,1529554.5392258,26,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2008
"314110",2010,789.234133156685,11301271.1037703,0.000713198111440044,38862.8340306109,1521865.37687506,34,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2009
"314110",2011,1277.55540151648,11001908.1451956,0.000713198111440044,38862.8340306109,797992.130527817,31,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2010
"314110",2012,670.638256178725,11841115.627612,0.000713198111440044,38862.8340306109,372492.2892,14,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2011
"314110",2013,807.9670946689,8086630.67580019,0.000826353195922732,42210.232931326,173739.165178082,11,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2012
"314110",2014,1413.02344283866,4306384.99007426,0.000826353195922732,42210.232931326,785762.896219012,13,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2013
"314110",2015,718.470483500672,8437378.22707199,0.000826353195922732,42210.232931326,549638.978254137,19,6537135.67522467,171,490,357,"Carpet and Rug Mills",31,314,3141,"NA",NA,2014
"314120",2015,NA,NA,NA,NA,7847.69201484724,1,7847.69201484724,1,1025,1023,"Curtain and Linen Mills",31,314,3141,"NA",NA,2014
"314121",2008,1413.37929403568,8164343.90561266,0.00617850017932198,28275.3922096993,219711.589439084,4,466443.302116763,15,743,710,"Curtain and Drapery Mills",31,314,3141,"NA",NA,2007
"314121",2009,855.080930340905,7785576.4036439,0.00617850017932198,28275.3922096993,19284.1948676535,4,466443.302116763,15,743,710,"Curtain and Drapery Mills",31,314,3141,"NA",NA,2008
"314121",2011,972.540403028537,4190144.62067388,0.00617850017932198,28275.3922096993,83898.2177501528,2,466443.302116763,15,743,710,"Curtain and Drapery Mills",31,314,3141,"NA",NA,2010
"314121",2012,1967.62274192924,4845563.86581538,0.00617850017932198,28275.3922096993,112631,2,466443.302116763,15,743,710,"Curtain and Drapery Mills",31,314,3141,"NA",NA,2011
"314121",2013,1304.5562562498,3808089.91860496,0.00384192446745174,30249.6332652979,23136.8210458817,2,466443.302116763,15,743,710,"Curtain and Drapery Mills",31,314,3141,"NA",NA,2012
"314121",2014,3716.52062318827,1452835.87981701,0.00384192446745174,30249.6332652979,7781.47901399067,1,466443.302116763,15,743,710,"Curtain and Drapery Mills",31,314,3141,"NA",NA,2013
"314129",2008,4430.84529103004,2426676.56326194,0.00046507451305866,29731.6608721223,338654.437493373,3,425943.835998872,5,748,850,"Other Household Textile Product Mills",31,314,3141,"NA",NA,2007
"314129",2009,4245.66405621194,2275694.30564738,0.00046507451305866,29731.6608721223,80710.7246331237,1,425943.835998872,5,748,850,"Other Household Textile Product Mills",31,314,3141,"NA",NA,2008
"314129",2010,2331.35469428934,3504805.09199562,0.00046507451305866,29731.6608721223,6578.67387237581,1,425943.835998872,5,748,850,"Other Household Textile Product Mills",31,314,3141,"NA",NA,2009
"314910",2012,NA,NA,NA,NA,150915.043205027,2,1027138.00752107,11,670,754,"Textile Bag and Canvas Mills",31,314,3149,"NA",NA,2011
"314910",2013,NA,NA,NA,NA,150882.511783189,2,1027138.00752107,11,670,754,"Textile Bag and Canvas Mills",31,314,3149,"NA",NA,2012
"314910",2014,NA,NA,NA,NA,22475.7441479626,3,1027138.00752107,11,670,754,"Textile Bag and Canvas Mills",31,314,3149,"NA",NA,2013
"314910",2015,NA,NA,NA,NA,702864.708384886,4,1027138.00752107,11,670,754,"Textile Bag and Canvas Mills",31,314,3149,"NA",NA,2014
"314911",2012,1747.09342295411,19960603.4834703,0.0997768818373736,31142.0854765223,37286,1,37286,1,950,1023,"Textile Bag Mills",31,314,3149,"NA",NA,2011
"314912",2008,1027.78919001145,546344203.45695,0.175250083259033,37267.4079149163,8340798.32548968,34,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2007
"314912",2009,1415.99412748783,508880565.151468,0.175250083259033,37267.4079149163,3421554.65748958,29,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2008
"314912",2010,1298.62206414358,225241056.034314,0.175250083259033,37267.4079149163,2204269.71759078,22,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2009
"314912",2011,692.189832705981,155236902.078322,0.175250083259033,37267.4079149163,1298067.90104341,15,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2010
"314912",2012,629.956878149176,129082463.521139,0.175250083259033,37267.4079149163,1659623.09398845,13,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2011
"314912",2013,1054.93329734185,80521807.3615497,0.0313145699242871,36892.218960116,184463.949388472,5,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2012
"314912",2014,3666.9683450142,74271477.3455265,0.0313145699242871,36892.218960116,83361.0609271114,5,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2013
"314912",2015,1642.2460965255,47584526.6144014,0.0313145699242871,36892.218960116,6676.98038476047,1,17198815.6863022,124,371,400.5,"Canvas and Related Product Mills",31,314,3149,"NA",NA,2014
"314991",2008,707.746521478195,17590691.88172,0.0181273236144741,42103.0436481854,530.166472272294,1,512252.66204847,9,731,779,"Rope, Cordage, and Twine Mills",31,314,3149,"NA",NA,2007
"314991",2009,540.185696907139,10713168.6246842,0.0181273236144741,42103.0436481854,26351.2370020964,3,512252.66204847,9,731,779,"Rope, Cordage, and Twine Mills",31,314,3149,"NA",NA,2008
"314991",2010,1101.51280713387,22951243.3010696,0.0181273236144741,42103.0436481854,482371.258574101,4,512252.66204847,9,731,779,"Rope, Cordage, and Twine Mills",31,314,3149,"NA",NA,2009
"314991",2012,1328.00420223146,27365752.0557498,0.0181273236144741,42103.0436481854,3000,1,512252.66204847,9,731,779,"Rope, Cordage, and Twine Mills",31,314,3149,"NA",NA,2011
"314992",2008,6233.80980273622,-13440.1194531592,-1.08517180784141e-05,46742.7468596417,80585.3037853886,2,80585.3037853886,2,899,952,"Tire Cord and Tire Fabric Mills",31,314,3149,"NA",NA,2007
"314994",2012,NA,NA,NA,NA,22910.5754124116,2,104898.507857543,7,876,815,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",31,314,3149,"NA",NA,2011
"314994",2013,NA,NA,NA,NA,15155.3908091123,1,104898.507857543,7,876,815,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",31,314,3149,"NA",NA,2012
"314994",2014,NA,NA,NA,NA,44038.2140448897,2,104898.507857543,7,876,815,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",31,314,3149,"NA",NA,2013
"314994",2015,NA,NA,NA,NA,22794.3275911297,2,104898.507857543,7,876,815,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",31,314,3149,"NA",NA,2014
"314999",2008,1040.06364939663,421276843.531283,0.0747649530948805,33113.7027747819,122295.265157704,4,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2007
"314999",2009,936.325257891183,239659751.182866,0.0747649530948805,33113.7027747819,74460.3452830189,5,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2008
"314999",2010,1075.33896499156,454809918.635832,0.0747649530948805,33113.7027747819,325112.329249948,9,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2009
"314999",2011,658.04459509223,235109609.335909,0.0747649530948805,33113.7027747819,579548.029982698,11,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2010
"314999",2012,1169.23163719506,383827890.11035,0.0747649530948805,33113.7027747819,126495.673035585,7,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2011
"314999",2013,1087.51043331977,285353506.079178,0.0549573299525722,33116.535338446,1890211.26642396,6,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2012
"314999",2014,453.619902356557,92149582.7431682,0.0549573299525722,33116.535338446,78017.917349003,3,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2013
"314999",2015,1458.08606436203,149176595.42614,0.0549573299525722,33116.535338446,326357.790235081,5,3522498.616717,50,545,539.5,"All Other Miscellaneous Textile Product Mills",31,314,3149,"NA",NA,2014
"315210",2013,NA,NA,NA,NA,34268.5978004713,2,486974.557883644,12,737,747,"Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2012
"315210",2014,NA,NA,NA,NA,335384.461035224,5,486974.557883644,12,737,747,"Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2013
"315210",2015,NA,NA,NA,NA,117321.499047948,5,486974.557883644,12,737,747,"Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2014
"315211",2008,663.537482485211,813944304.170391,0.688155418385675,22510.3295352277,81645.7322659315,11,37303911.4332358,43,301,565,"Men'S and Boys' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2007
"315211",2009,614.008250024066,546196597.048744,0.688155418385675,22510.3295352277,271829.088050315,7,37303911.4332358,43,301,565,"Men'S and Boys' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2008
"315211",2010,650.30069501352,645689149.268461,0.688155418385675,22510.3295352277,36769518.3957597,3,37303911.4332358,43,301,565,"Men'S and Boys' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2009
"315211",2011,541.985794371499,636272654.552881,0.688155418385675,22510.3295352277,157711.879457917,5,37303911.4332358,43,301,565,"Men'S and Boys' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2010
"315211",2012,937.692337323464,687647059.345231,0.688155418385675,22510.3295352277,16274.6802,6,37303911.4332358,43,301,565,"Men'S and Boys' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2011
"315211",2013,798.639551069561,717346008.656119,0.85168919494391,23235.8374800415,6931.65750196386,11,37303911.4332358,43,301,565,"Men'S and Boys' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2012
"315212",2010,3676.91416252806,40752849.8975835,0.0127649523186876,20901.345826934,27494.2423612555,1,27494.2423612555,1,970,1023,"Women'S, Girls', and Infants' Cut and Sew Apparel Contractors",31,315,3152,"NA",NA,2009
"315220",2013,NA,NA,NA,NA,95829.870581304,2,697377.848075164,6,704,835,"Men's and Boys' Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2012
"315220",2014,NA,NA,NA,NA,516102.350768819,2,697377.848075164,6,704,835,"Men's and Boys' Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2013
"315220",2015,NA,NA,NA,NA,85445.6267250404,2,697377.848075164,6,704,835,"Men's and Boys' Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2014
"315222",2008,1659.43777238293,41921901.9595384,0.0399171657988288,29978.7527706022,51864.0653165094,1,51864.0653165094,1,930,1023,"Men'S and Boys' Cut and Sew Suit, Coat, and Overcoat Manufacturing",31,315,3152,"NA",NA,2007
"315223",2009,4829.41337543527,14918035.9035334,0.0196503484437584,31999.84611981,62218.0293501048,1,62218.0293501048,1,912,1023,"Men'S and Boys' Cut and Sew Shirt (Except Work Shirt) Manufacturing",31,315,3152,"NA",NA,2008
"315225",2009,1076.82234334595,3628225.98794197,0.0132256208718026,26854.6306418924,134399.903249476,2,203622.006554402,3,812,904.5,"Men'S and Boys' Cut and Sew Work Clothing Manufacturing",31,315,3152,"NA",NA,2008
"315225",2010,7035.20681006804,16814232.2258925,0.0132256208718026,26854.6306418924,69222.1033049262,1,203622.006554402,3,812,904.5,"Men'S and Boys' Cut and Sew Work Clothing Manufacturing",31,315,3152,"NA",NA,2009
"315228",2008,1134.30555352328,118870186.85811,0.202750185412873,26702.6355082305,16223.0940515322,1,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2007
"315228",2009,1026.08109703659,232768173.380962,0.202750185412873,26702.6355082305,29815.4298524259,2,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2008
"315228",2010,1487.73130541476,344817735.641013,0.202750185412873,26702.6355082305,19565.371856163,1,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2009
"315228",2011,1199.38854630588,212465224.681146,0.202750185412873,26702.6355082305,48007,2,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2010
"315228",2012,728.655755585747,181297065.899868,0.202750185412873,26702.6355082305,9070,1,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2011
"315228",2013,703.921790754183,178426673.437832,0.592101779468737,27902.2287009607,80252.1134485452,3,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2012
"315228",2014,725.753640991306,84879710.9746533,0.592101779468737,27902.2287009607,18061.8437530103,1,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2013
"315228",2015,1137.90839838875,83722592.4840769,0.592101779468737,27902.2287009607,35838.612353669,2,256833.465315346,13,792,736,"Men'S and Boys' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2014
"315234",2008,9563.6409929331,5382884.91520154,0.00958648254753272,38829.218289142,48571.7315236984,1,48571.7315236984,1,937,1023,"Women'S and Girls' Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing",31,315,3152,"NA",NA,2007
"315239",2010,4347.85582002288,25751780.6634092,0.00678722250113023,45653.3690389128,94560.9335896903,1,94560.9335896903,1,889,1023,"Women'S and Girls' Cut and Sew Other Outerwear Manufacturing",31,315,3152,"NA",NA,2009
"315280",2014,NA,NA,NA,NA,534.630575089105,1,31263.002136905,3,961,904.5,"Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2013
"315280",2015,NA,NA,NA,NA,30728.3715618159,2,31263.002136905,3,961,904.5,"Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2014
"315299",2008,1892.18617334148,89942134.0674745,0.0625461637662411,30020.0300264274,139694.003737396,4,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2007
"315299",2009,2328.64986653898,153427169.675923,0.0625461637662411,30020.0300264274,13108.9779623652,3,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2008
"315299",2010,1229.97948884219,484217424.063537,0.0625461637662411,30020.0300264274,312498.250944728,7,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2009
"315299",2011,864.877390520441,319567976.349243,0.0625461637662411,30020.0300264274,155224.505909925,4,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2010
"315299",2012,936.324616574277,499512301.392347,0.0625461637662411,30020.0300264274,110887.5704,2,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2011
"315299",2013,738.712047968759,148097063.647461,0.15345948611439,34606.6661030529,120795.701618871,3,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2012
"315299",2014,4570.5943563045,106883846.050077,0.15345948611439,34606.6661030529,79468.7120701281,2,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2013
"315299",2015,2955.06275017503,11605432.4290265,0.15345948611439,34606.6661030529,76859.1129723042,2,1008536.83561572,27,673,637.5,"All Other Cut and Sew Apparel Manufacturing",31,315,3152,"NA",NA,2014
"315990",2013,NA,NA,NA,NA,98560.6834249804,3,149660.032714068,6,849,835,"Apparel Accessories and Other Apparel Manufacturing",31,315,3159,"NA",NA,2012
"315990",2014,NA,NA,NA,NA,21192.5633368654,1,149660.032714068,6,849,835,"Apparel Accessories and Other Apparel Manufacturing",31,315,3159,"NA",NA,2013
"315990",2015,NA,NA,NA,NA,29906.7859522223,2,149660.032714068,6,849,835,"Apparel Accessories and Other Apparel Manufacturing",31,315,3159,"NA",NA,2014
"315991",2008,4997.19668558349,40587991.8210785,0.0964960032008907,30888.9238537708,88399.9575866822,1,88399.9575866822,1,896,1023,"Hat, Cap, and Millinery Manufacturing",31,315,3159,"NA",NA,2007
"315999",2008,1065.96119514867,1944671393.17545,2.60500613726799,28236.2890019019,29756374.1907475,72,120705359.240174,401,196,246,"Other Apparel Accessories and Other Apparel Manufacturing",31,315,3159,"NA",NA,2007
